1,0.879138,9.9888e-05,8801.237,0.150638
1.1,0.895293,0.000100049,8948.545,0.162692
1.2,0.901388,9.9958e-05,9017.667,0.174738
1.3,0.866781,0.000100065,8662.18,0.186778
1.4,0.885198,0.000100074,8845.434,0.198809
1.5,0.837999,9.9963e-05,8383.092,0.210837
1.4,0.847211,0.000100066,8466.522,0.222876
1.3,0.83441,9.9984e-05,8345.435,0.234919
1.2,0.826913,9.998e-05,8270.784,0.246957
1.1,0.854281,0.000100041,8539.309,0.259009
1,0.835061,9.9951e-05,8354.704,0.271111
0.9,0.844221,0.000100005,8441.788,0.283168
0.8,0.79997,9.2753e-05,8624.735,0.295217
0.7,0.7,8.4044e-05,8328.971,0.30725
0.6,0.59999,7.16131e-05,8378.216,0.322545
0.5,0.500014,5.97984e-05,8361.662,0.334674
0.4,0.39999,4.79126e-05,8348.326,0.346795
0.3,0.299995,3.58683e-05,8363.792,0.358922
0.2,0.2000015,2.38344e-05,8391.296,0.371563
0.1,0.0999984,1.18175e-05,8461.891,0.383679
0,-6.4e-06,-5.60004e-07,11.42849,0.025038
0.1,0.0999989,1.19604e-05,8360.832,0.039368
0.2,0.2000061,2.45873e-05,8134.529,0.051476
0.3,0.299988,3.71774e-05,8069.096,0.063869
0.4,0.400001,4.81853e-05,8301.308,0.07599
0.5,0.499991,6.29291e-05,7945.307,0.088098
0.6,0.599946,7.39944e-05,8107.992,0.100212
0.7,0.700101,8.17613e-05,8562.743,0.112317
0.8,0.800093,7.19452e-05,11120.87,0.124509
0.9,0.900052,3.93146e-05,22893.58,0.136726
1,1.000105,3.93588e-05,25409.95,0.148854
1.1,1.099863,4.93322e-05,22295.03,0.160975
1.2,1.199864,5.75678e-05,20842.62,0.173094
1.3,1.300221,6.3108e-05,20603.11,0.185213
1.4,1.399956,5.54264e-05,25257.93,0.197322
1.5,1.5001,5.93886e-05,25259.06,0.209507
1.4,1.399958,5.05203e-05,27710.8,0.221634
1.3,1.30002,4.4476e-05,29229.7,0.234001
1.2,1.199996,3.8786e-05,30938.9,0.246126
1.1,1.099994,3.13834e-05,35050.19,0.25824
1,1.000029,2.91772e-05,34274.33,0.270359
0.9,0.899985,2.47866e-05,36309.34,0.282477
0.8,0.800007,2.05603e-05,38910.28,0.294593
0.7,0.7,1.6608e-05,42148.36,0.306723
0.6,0.599999,1.26748e-05,47337.95,0.318835
0.5,0.499999,9.3967e-06,53210.06,0.330963
0.4,0.400001,6.64057e-06,60235.94,0.345567
0.3,0.299999,4.42048e-06,67865.71,0.357713
0.2,0.2,2.67925e-06,74647.76,0.370301
0.1,0.0999994,1.19509e-06,83675.2,0.382414
0,-3.1e-06,-2.5738e-08,120.4445,0.023779
0.1,0.0999998,1.20343e-06,83095.65,0.036567
0.2,0.2,2.73308e-06,73177.51,0.048669
0.3,0.299996,4.7566e-06,63069.42,0.061008
0.4,0.400019,9.3663e-06,42708.33,0.07562
0.5,0.499985,1.31609e-05,37990.18,0.08781
0.6,0.600057,1.57358e-05,38133.24,0.099933
0.7,0.699954,2.09804e-05,33362.28,0.112056
0.8,0.800031,2.92294e-05,27370.76,0.12424
0.9,0.899407,3.99886e-05,22491.59,0.136375
1,0.900563,0.000100042,9001.849,0.150619
1.1,0.876691,9.9912e-05,8774.632,0.162656
1.2,0.869809,0.00010008,8691.137,0.174683
1.3,0.883598,9.9935e-05,8841.727,0.186715
1.4,0.85862,0.000100031,8583.539,0.198757
1.5,0.895991,0.000100024,8957.76,0.210789
1.4,0.90808,9.992e-05,9088.07,0.222826
1.3,0.908411,0.000100067,9078.028,0.234863
1.2,0.939411,9.9931e-05,9400.596,0.246895
1.1,0.895405,0.00010004,8950.47,0.258936
1,0.924017,0.000100025,9237.861,0.270973
0.9,0.888962,9.9779e-05,8909.31,0.283005
0.8,0.799998,9.0727e-05,8817.64,0.295047
0.7,0.700001,7.92656e-05,8831.082,0.310344
0.6,0.600009,6.9079e-05,8685.838,0.32247
0.5,0.499995,5.72121e-05,8739.323,0.334586
0.4,0.400009,4.536e-05,8818.541,0.346703
0.3,0.299997,3.39796e-05,8828.738,0.358814
0.2,0.1999971,2.22723e-05,8979.634,0.371436
0.1,0.1000028,1.09275e-05,9151.48,0.383544
0,-1.16e-05,-5.45704e-07,21.25695,0.023859
0.1,0.099999,1.12037e-05,8925.534,0.038116
0.2,0.200002,2.34749e-05,8519.823,0.050237
0.3,0.299991,3.54865e-05,8453.665,0.062577
0.4,0.400006,4.92245e-05,8126.157,0.074754
0.5,0.500023,6.09495e-05,8203.89,0.086881
0.6,0.600021,7.14268e-05,8400.502,0.099012
0.7,0.699992,8.2669e-05,8467.406,0.111134
0.8,0.800131,8.46071e-05,9457.02,0.123265
0.9,0.899976,8.3865e-05,10731.25,0.135391
1,1.000653,6.67551e-05,14989.91,0.14751
1.1,1.099976,5.14514e-05,21378.93,0.159624
1.2,1.200038,6.38405e-05,18797.44,0.171743
1.3,1.300113,5.75325e-05,22597.89,0.183876
1.4,1.400089,5.46036e-05,25640.97,0.196003
1.5,1.500181,5.52793e-05,27138.21,0.208131
1.4,1.400035,4.18412e-05,33460.68,0.220246
1.3,1.30006,3.21918e-05,40384.82,0.232371
1.2,1.199973,2.65109e-05,45263.38,0.244551
1.1,1.100014,2.22504e-05,49437.94,0.256679
1,1,2.01884e-05,49533.4,0.26884
0.9,0.899995,1.68352e-05,53459.12,0.280967
0.8,0.800002,1.4224e-05,56243.11,0.293091
0.7,0.699998,1.15748e-05,60476.03,0.30522
0.6,0.600002,8.9137e-06,67312.34,0.31734
0.5,0.5,6.73677e-06,74219.54,0.332137
0.4,0.4,4.81295e-06,83109.11,0.344262
0.3,0.299999,3.24615e-06,92416.86,0.356377
0.2,0.2000002,1.95797e-06,102146.7,0.369008
0.1,0.0999987,8.63335e-07,115828.4,0.382436
0,2e-06,-1.5711e-08,-127.2993,0.023896
0.1,0.0999967,9.04192e-07,110592.3,0.035308
0.2,0.2000003,1.93715e-06,103244.6,0.047929
0.3,0.299996,3.27198e-06,91686.38,0.060255
0.4,0.399999,4.60769e-06,86811.18,0.07243
0.5,0.500019,6.34571e-06,78796.38,0.084554
0.6,0.600005,7.36467e-06,81470.72,0.096671
0.7,0.699867,2.01079e-05,34805.57,0.112607
0.8,0.799795,6.67457e-05,11982.72,0.12473
0.9,0.899787,9.6247e-05,9348.728,0.140835
1,0.885828,0.000100021,8856.42,0.152882
1.1,0.90115,0.000100047,9007.267,0.16492
1.2,0.855251,0.000100008,8551.826,0.176958
1.3,0.856454,0.000100037,8561.372,0.188991
1.4,0.879712,9.9861e-05,8809.365,0.20102
1.5,0.879612,9.9978e-05,8798.056,0.21305
1.4,0.982069,0.00010003,9817.745,0.225089
1.3,0.925633,0.000100038,9252.814,0.237138
1.2,0.928194,0.000100048,9277.487,0.249269
1.1,0.965806,9.99e-05,9667.728,0.261316
1,0.934369,0.00010001,9342.756,0.273361
0.9,0.899984,9.3071e-05,9669.865,0.285404
0.8,0.800052,8.22562e-05,9726.343,0.300682
0.7,0.699959,7.24238e-05,9664.765,0.312808
0.6,0.599996,5.90694e-05,10157.48,0.324931
0.5,0.500008,4.84869e-05,10312.23,0.337054
0.4,0.399994,3.80601e-05,10509.54,0.349165
0.3,0.299994,2.78862e-05,10757.79,0.361341
0.2,0.1999991,1.81604e-05,11012.92,0.373969
0.1,0.0999991,8.69202e-06,11504.7,0.388549
0,-6.1e-06,-4.34247e-07,14.0473,0.023868
0.1,0.1000062,8.79407e-06,11372,0.03665
0.2,0.2000038,1.85434e-05,10785.71,0.050169
0.3,0.299993,2.8343e-05,10584.38,0.062499
0.4,0.39999,3.9139e-05,10219.73,0.074684
0.5,0.499959,5.1986e-05,9617.185,0.086807
0.6,0.599892,6.31398e-05,9501.012,0.098917
0.7,0.700028,8.12913e-05,8611.352,0.111026
0.8,0.800252,7.52685e-05,10631.96,0.123137
0.9,0.899981,7.10693e-05,12663.43,0.135249
1,1.000248,6.63658e-05,15071.74,0.147382
1.1,1.099835,6.5417e-05,16812.68,0.159519
1.2,1.200202,4.84256e-05,24784.45,0.171637
1.3,1.299803,5.3348e-05,24364.61,0.183766
1.4,1.40021,6.44051e-05,21740.67,0.195887
1.5,1.499937,5.7579e-05,26050.07,0.208007
1.4,1.399985,5.11837e-05,27352.16,0.220131
